id,key,value,type 
52243271,oneway,yes,regular
52243271,highway,tertiary,regular
52243271,cfcc,A41,tiger
52243271,county,"Broomfield, CO",tiger
52243271,reviewed,no,tiger
52243271,name_base,Lowell,tiger
52243271,name_type,Blvd,tiger
52244519,name,Community Ditch,regular
52244519,tunnel,yes,regular
52244519,waterway,canal,regular
52279680,building,yes,regular
52279680,street,S Elizabeth St,addr
52279680,housenumber,1476,addr
52324653,foot,yes,regular
52324653,bicycle,yes,regular
52324653,highway,path,regular
52324653,surface,paved,regular
52429074,sport,tennis,regular
52429074,leisure,sports_centre,regular
52433542,name,Bull Ditch,regular
52433542,tunnel,yes,regular
52433542,waterway,canal,regular
52615571,leisure,common,regular
52868580,city,Denver,addr
52868580,housenumber,2001,addr
52868580,postcode,80202,addr
52868580,state,CO,addr
52868580,street,Lincoln Street,addr
52868580,building,residential,regular
52868580,colour,#D2B48C,building
52868580,levels,6,building
52868580,name,One Lincoln Park Condominiums,regular
52868580,residential,urban,regular
52868580,colour,#A9A9A9,roof
52868580,website,http://www.onelincolnparkdenver.com,regular
53094211,city,Denver,addr
53094211,housenumber,1225,addr
53094211,postcode,80204,addr
53094211,state,CO,addr
53094211,street,Auraria Parkway,addr
53094211,building,yes,regular
53094211,colour,#A0522D,building
53094211,height,7,building
53094211,levels,2,building
53094211,colour,#545454,roof
53170589,highway,service,regular
53170589,service,parking_aisle,regular
53277653,highway,service,regular
53533760,building,yes,regular
54123008,name,South Everett Street,regular
54123008,highway,residential,regular
54123008,surface,unpaved,regular
54123008,cfcc,A41,tiger
54123008,county,"Jefferson, CO",tiger
54123008,reviewed,yes,tiger
54123008,name_base,Everett,tiger
54123008,name_type,St,tiger
54123008,name_direction_prefix,S,tiger
54203034,building,yes,regular
54280252,highway,path,regular
54280252,surface,dirt,regular
54777802,building,yes,regular
54781818,lanes,2,regular
54781818,layer,1,regular
54781818,bridge,yes,regular
54781818,oneway,yes,regular
54781818,bicycle,yes,regular
54781818,highway,motorway_link,regular
55008288,building,yes,regular
55008288,street,East Mississippi Street,addr
55008288,housenumber,1602,addr
55056673,name,South Valley Head Court,regular
55056673,highway,residential,regular
55445505,foot,permissive,regular
55445505,highway,footway,regular
55698572,name,Preserve Drive,regular
55698572,oneway,yes,regular
55698572,highway,residential,regular
55698572,surface,paved,regular
55698572,cfcc,A41,tiger
55698572,county,"Arapahoe, CO",tiger
55698572,reviewed,yes,tiger
55698572,name_base,Preserve,tiger
55698572,name_type,Dr,tiger
55994912,highway,path,regular
55994912,surface,concrete,regular
56176905,landuse,retail,regular
56176905,building,yes,regular
56201220,amenity,parking,regular
56629410,atm,yes,regular
56629410,name,ATM,regular
56629410,amenity,bank,regular
56629410,building,yes,regular
56629410,operator,Wells Fargo,regular
57460620,landuse,residential,regular
57460620,building,yes,regular
57884160,amenity,parking,regular
57884160,parking,surface,regular
58467669,landuse,residential,regular
58467669,building,yes,regular
58672387,name,Ingersoll Place,regular
58672387,highway,residential,regular
58672387,cfcc,A41,tiger
58672387,county,"Boulder, CO",tiger
58672387,reviewed,no,tiger
58672387,name_base,Ingersoll,tiger
58672387,name_type,Pl,tiger
58836502,highway,service,regular
59149053,amenity,parking,regular
59585015,amenity,parking,regular
60009381,landuse,retail,regular
60009381,building,yes,regular
61327059,toll,yes,regular
61327059,oneway,yes,regular
61327059,bicycle,no,regular
61327059,highway,motorway_link,regular
61327059,destination,Smokey Hill Road,regular
61910838,name,Riva Ridge Drive,regular
61910838,oneway,yes,regular
61910838,highway,tertiary,regular
61910838,cfcc,A41,tiger
61910838,county,"Douglas, CO",tiger
61910838,reviewed,no,tiger
61910838,name_base,Riva Ridge,tiger
61910838,name_type,Dr,tiger
62102432,name,North Pinery Parkway,regular
62102432,oneway,yes,regular
62102432,highway,tertiary,regular
64108531,name,Ralston Dam,regular
64108531,source,Yahoo,regular
64108531,waterway,dam,regular
64233252,source,Yahoo,regular
64233252,natural,cliff,regular
64482106,name,Valmont Station,regular
64482106,power,generator,regular
64482106,website,http://www.xcelenergy.com/New%20Mexico/Company/About_Energy_and_Rates/Power%20Generation/ColoradoPlants/Pages/ValmontStation.aspx,regular
64482106,building,yes,regular
64482106,operator,Xcel Energy,regular
64482106,source,coal,generator
65699839,name,Easley Way,regular
65699839,highway,residential,regular
65699839,cfcc,A41,tiger
65699839,tlid,177754078,tiger
65699839,county,"Jefferson, CO",tiger
65699839,source,tiger_import_dch_v0.6_20070809,tiger
65699839,reviewed,no,tiger
65699839,name_base,Easley,tiger
65699839,name_type,Way,tiger
65699839,separated,no,tiger
65699839,upload_uuid,bulk_upload.pl-3eb93bd8-cf62-40d7-bbf9-22d075417ce9,tiger
66209356,amenity,parking,regular
66421386,leisure,park,regular
66799224,highway,path,regular
66799224,surface,concrete,regular
67412646,building,yes,regular
67545591,source,Bing,regular
67545591,highway,service,regular
67545591,service,parking_aisle,regular
67545591,surface,asphalt,regular
67569854,highway,path,regular
68252603,oneway,yes,regular
68252603,highway,service,regular
68513586,building,yes,regular
68518223,highway,service,regular
68518223,service,parking_aisle,regular
68520017,highway,path,regular
68521629,highway,service,regular
68521629,service,parking_aisle,regular
68522927,highway,path,regular
68526540,highway,path,regular
68611748,name,Sixth Avenue West Park,regular
68611748,leisure,park,regular
69343834,highway,path,regular
69347721,highway,service,regular
69347721,service,parking_aisle,regular
69547003,highway,footway,regular
70129201,source,yahoo,regular
70129201,highway,path,regular
71187269,foot,yes,regular
71187269,bicycle,yes,regular
71187269,highway,footway,regular
71187269,surface,concrete,regular
71282735,amenity,parking,regular
71373101,amenity,parking,regular
72505751,name,South Alkire Street,regular
72505751,oneway,yes,regular
72505751,highway,residential,regular
72505751,cfcc,A41,tiger
72505751,county,"Jefferson, CO",tiger
72505751,reviewed,yes,tiger
72505751,name_base,Alkire,tiger
72505751,name_type,St,tiger
72505751,name_direction_prefix,S,tiger
72740413,highway,footway,regular
73530954,name,Green Valley Ranch Boulevard,regular
73530954,lanes,2,regular
73530954,oneway,yes,regular
73530954,source,bing,regular
73530954,highway,secondary,regular
73530954,surface,asphalt,regular
73530954,cfcc,A41,tiger
73530954,county,"Denver, CO",tiger
73530954,reviewed,yes,tiger
73530954,name_base,48th,tiger
73530954,name_type,Ave,tiger
73530954,name_direction_prefix,E,tiger
73616910,name,Sombrero Marsh,regular
73616910,horse,no,regular
73616910,source,OSMP,regular
73616910,bicycle,no,regular
73616910,highway,footway,regular
73616910,surface,gravel,regular
73681035,name,Four Pines,regular
73681035,source,OSMP,regular
73681035,highway,path,regular
73681035,surface,dirt,regular
75249929,foot,designated,regular
75249929,width,"10'0""",regular
75249929,bicycle,designated,regular
75249929,highway,path,regular
75824271,name,West Hinsdale Drive,regular
75824271,oneway,yes,regular
75824271,highway,residential,regular
76147323,building,yes,regular
77434544,name,Boulder Executive Terminal,regular
77434544,aeroway,terminal,regular
78054452,source,yahoo,regular
78054452,building,yes,regular
78599542,building,house,regular
79456338,building,yes,regular
79578154,building,yes,regular
79847053,building,commercial,regular
79847053,state,CO,addr
80240337,highway,service,regular
80240337,service,alley,regular
80745798,building,yes,regular
80797646,highway,cycleway,regular
80797646,surface,paved,regular
81138047,amenity,parking,regular
81274549,layer,1,regular
81274549,bridge,yes,regular
81274549,source,Yahoo,regular
81274549,highway,track,regular
81298229,name,Spring Green Drive,regular
81298229,source,OSM US TIGER 2012 Roads Overlay,regular
81298229,highway,residential,regular
81345680,landuse,commercial,regular
81345680,building,yes,regular
81450359,landuse,residential,regular
81450359,building,yes,regular
81605259,landuse,residential,regular
81605259,building,yes,regular
81605259,city,Idaho Springs,addr
81605259,street,Placer Street,addr
81605259,postcode,80452,addr
81605259,housenumber,1802,addr
82147526,source,yahoo_wms,regular
82147526,aeroway,taxiway,regular
82158465,foot,yes,regular
82158465,name,Evergreen Mtn East Trail,regular
82158465,horse,yes,regular
82158465,source,"Bing, Yahoo",regular
82158465,bicycle,yes,regular
82158465,highway,path,regular
82158465,surface,dirt,regular
82158465,motor_vehicle,no,regular
82307388,natural,cliff,regular
82575616,oneway,yes,regular
82575616,bicycle,no,regular
82575616,highway,motorway_link,regular
82575616,cfcc,A63,tiger
82575616,tlid,177447596:177449912:177447600:177462718:177449904:177450610:177462710:177449923:177449931:177434979:177434980:177429812:177447553,tiger
82575616,county,"Adams, CO",tiger
82575616,source,tiger_import_dch_v0.6_20070809,tiger
82575616,upload_uuid,bulk_upload.pl-07671c32-b0c0-423d-8d4c-e8e5618258ca,tiger
82854233,name,West Alameda Parkway,regular
82854233,highway,unclassified,regular
82854233,cfcc,A41,tiger
82854233,county,"Jefferson, CO",tiger
82854233,reviewed,no,tiger
82854233,name_base,Alameda; Red Rocks Loop,tiger
82854233,name_type,Pky; Rd,tiger
82854233,name_direction_prefix,W,tiger
82881146,foot,yes,regular
82881146,horse,yes,regular
82881146,source,GPS  Kiefer3D,regular
82881146,bicycle,yes,regular
82881146,highway,path,regular
82881146,surface,dirt,regular
82881146,motor_vehicle,no,regular
82993191,building,yes,regular
83072990,building,residential,regular
83135844,foot,permissive,regular
83135844,highway,footway,regular
83397225,amenity,parking,regular
83583189,highway,service,regular
83583189,service,parking_aisle,regular
83583189,surface,paved,regular
83826931,building,yes,regular
84271166,foot,yes,regular
84271166,name,Douglas Cnty E/w Trail,regular
84271166,horse,yes,regular
84271166,highway,cycleway,regular
84271166,surface,dirt,regular
84718543,building,yes,regular
84830339,building,yes,regular
84959842,building,yes,regular
85205790,highway,service,regular
85541116,name,Colorado Hometown Newpapers,regular
85541116,office,newspaper,regular
85541116,building,office,regular
85541116,street,South Boulder Road,addr
85541116,postcode,80026,addr
85632784,oneway,yes,regular
85632784,highway,service,regular
85632784,surface,paved,regular
85774728,amenity,parking,regular
85774728,surface,gravel,regular
85777591,highway,path,regular
85777591,surface,concrete,regular
85927985,amenity,parking,regular
85932655,name,Star Way,regular
85932655,source,Bing,regular
85932655,highway,residential,regular
86093631,amenity,parking,regular
86096782,oneway,yes,regular
86096782,highway,service,regular
86255524,building,yes,regular
86578469,source,Yahoo,regular
86578469,building,yes,regular
86806216,highway,path,regular
86806216,surface,paved,regular
86907921,building,yes,regular
86981872,highway,residential,regular
86981872,surface,paved,regular
87104914,highway,residential,regular
87290620,highway,footway,regular
87326213,amenity,parking,regular
87331517,bicycle,yes,regular
87331517,highway,footway,regular
87485161,lcn,yes,regular
87485161,foot,yes,regular
87485161,name,Rock Creek Trail,regular
87485161,bicycle,yes,regular
87485161,highway,path,regular
87659544,bicycle,designated,regular
87659544,foot,designated,regular
87659544,highway,path,regular
87659544,name,Fourmile Creek Trail,regular
87659544,width,"10'0""",regular
87897873,foot,designated,regular
87897873,bicycle,designated,regular
87897873,highway,path,regular
87897873,surface,fine_gravel,regular
88077279,highway,residential,regular
88147665,highway,residential,regular
88161502,highway,residential,regular
88316925,building,yes,regular
88407041,leisure,common,regular
88541361,oneway,yes,regular
88541361,highway,service,regular
88615661,building,yes,regular
88616928,name,Lilly Gulch,regular
88616928,waterway,stream,regular
88630408,name,Nevada Ditch,regular
88630408,waterway,canal,regular
88780082,leisure,common,regular
88879968,building,yes,regular
88985582,name,Platte Canyon Ditch,regular
88985582,tunnel,yes,regular
88985582,waterway,stream,regular
89182137,name,East 40th Avenue,regular
89182137,layer,1,regular
89182137,bridge,yes,regular
89182137,oneway,no,regular
89182137,highway,secondary,regular
89182137,cfcc,A41,tiger
89182137,county,"Denver, CO",tiger
89182137,reviewed,no,tiger
89182137,name_base,40th,tiger
89182137,name_type,Ave,tiger
89182137,lanes:forward,left|,turn
89182137,lanes:backward,left|,turn
89182137,name_direction_prefix,E,tiger
89384358,website,http://webpubapps.bouldercounty.org/assessor/propsearch/assess_propdesc.asp?uniq_acctno=1&occ=1&accountno=R0010041,regular
89384358,building,yes,regular
89384358,city,Boulder,addr
89384358,street,Moorhead Avenue,addr
89384358,date,2014-06-11,survey
89384358,country,US,addr
89384358,postcode,80305,addr
89384358,housenumber,4205,addr
89387882,highway,residential,regular
89532893,amenity,school,regular
89546671,foot,yes,regular
89546671,horse,no,regular
89546671,bicycle,no,regular
89546671,highway,path,regular
89546671,surface,dirt,regular
89546671,motor_vehicle,no,regular
89599432,highway,residential,regular
89636886,website,http://webpubapps.bouldercounty.org/assessor/propsearch/assess_propdesc.asp?uniq_acctno=1&occ=1&accountno=R0011742,regular
89636886,building,yes,regular
89636886,city,Boulder,addr
89636886,street,Elmhurst Place,addr
89636886,country,US,addr
89636886,housenumber,3880,addr
89640726,highway,service,regular
89766954,highway,service,regular
89832874,building,yes,regular
90087391,leisure,track,regular
90087391,surface,paved,regular
90129466,highway,service,regular
90129466,service,alley,regular
90288249,bridge,yes,regular
90288249,highway,footway,regular
90479191,building,yes,regular
90758842,source,Bing,regular
90758842,building,yes,regular
90758842,street,Colgate Street,addr
90758842,housenumber,320,addr
91154946,highway,cycleway,regular
91499781,highway,path,regular
91534584,building,yes,regular
91534584,city,Littleton,addr
91534584,street,South Beech Circle,addr
91534584,postcode,80127,addr
91534584,housenumber,6443,addr
91535492,source,Bing,regular
91535492,natural,bare_rock,regular
91537489,source,Bing,regular
91537489,natural,bare_rock,regular
91938975,building,yes,regular
92277618,highway,path,regular
92643337,name,Castro Place,regular
92643337,highway,living_street,regular
92735927,building,yes,regular
92735927,city,Golden,addr
92735927,state,CO,addr
92735927,postcode,80401,addr
92743952,name,Brown Building,regular
92743952,building,yes,regular
92829581,name,Speer Canal,regular
92829581,waterway,canal,regular
92985913,highway,service,regular
92985913,service,parking_aisle,regular
92995240,name,Neres Canal,regular
92995240,waterway,canal,regular
93080439,hgv,designated,regular
93080439,ref,CO 52;CR 12 1/2,regular
93080439,lanes,2,regular
93080439,layer,1,regular
93080439,bridge,yes,regular
93080439,name_1,County Road 12 1/2,regular
93080439,oneway,no,regular
93080439,highway,secondary,regular
93080439,surface,paved,regular
93080439,alt_name,State Highway 52,regular
93080439,tracktype,grade1,regular
93080439,CDOT_route,052A,regular
93080439,forward,1,lanes
93080439,backward,1,lanes
93080439,national_network,yes,hgv
93080439,hgv:national_network,"CDOT ""Highway Data Explorer""",source
93160681,source,bing,regular
93160681,highway,service,regular
93160681,service,parking_aisle,regular
93167708,oneway,yes,regular
93167708,source,bing,regular
93167708,highway,tertiary,regular
93178354,foot,yes,regular
93178354,access,yes,regular
93178354,source,bing,regular
93178354,bicycle,yes,regular
93178354,highway,footway,regular
93178354,surface,concrete,regular
93178354,motor_vehicle,no,regular
93279857,access,private,regular
93279857,oneway,no,regular
93279857,highway,service,regular
93279857,service,driveway,regular
93416208,leisure,park,regular
93544827,highway,service,regular
93544827,service,alley,regular
93553026,name,Rocky Mountain Ditch,regular
93553026,waterway,canal,regular
93554857,highway,service,regular
93554857,service,parking_aisle,regular
93554857,surface,paved,regular
93859188,name,Longford Way,regular
93859188,oneway,no,regular
93859188,source,bing,regular
93859188,highway,residential,regular
93859417,oneway,no,regular
93859417,source,bing,regular
93859417,highway,unclassified,regular
93859417,surface,asphalt,regular
93859646,name,Cheewall Lane,regular
93859646,source,bing,regular
93859646,highway,residential,regular
94019057,building,yes,regular
94835347,name,South Saunter Court,regular
94835347,oneway,yes,regular
94835347,source,Bing;TIGER 2013,regular
94835347,highway,residential,regular
94844718,highway,service,regular
94844718,service,alley,regular
95337194,power,line,regular
95337194,cables,3,regular
95337194,source,bing,regular
95337194,voltage,115000,regular
95555751,oneway,yes,regular
95555751,bicycle,no,regular
95555751,highway,motorway_link,regular
95745929,power,line,regular
95745929,cables,6,regular
95745929,source,Yahoo,regular
96675054,building,yes,regular
96675054,street,South 45th Street,addr
96675054,housenumber,710,addr
96780558,amenity,parking,regular
97047925,leisure,common,regular
97170647,building,yes,regular
97249523,highway,service,regular
97249523,service,parking_aisle,regular
97337317,highway,service,regular
97337317,service,alley,regular
97510759,name,The New Church Parking Lot,regular
97510759,amenity,parking,regular
97798189,access,private,regular
97798189,highway,service,regular
97798189,service,driveway,regular
97798189,surface,concrete,regular
98384542,amenity,fuel,regular
98384542,building,roof,regular
98384542,operator,Conoco,regular
98384542,street,Baseline,addr
98384542,postcode,80026,addr
98564027,foot,designated,regular
98564027,bicycle,yes,regular
98564027,footway,crossing,regular
98564027,highway,footway,regular
98957679,building,yes,regular
99277473,railway,rail,regular
99277473,cfcc,B11,tiger
99277473,county,"Adams, CO",tiger
99277473,reviewed,no,tiger
99277473,name_base,Union Pacific Railroad,tiger
99369082,NHS,yes,regular
99369082,hgv,designated,regular
99369082,ref,US 285,regular
99369082,lanes,2,regular
99369082,oneway,yes,regular
99369082,highway,trunk,regular
99369082,maxspeed,55 mph,regular
99369082,cfcc,A63,tiger
99369082,county,"Jefferson, CO",tiger
99369082,name_base,Hampden,tiger
99369082,name_type,Ave,tiger
99369082,name_base_1,United States Highway 285,tiger
99369082,national_network,yes,hgv
99369082,hgv:national_network,"CDOT ""Highway Data Explorer""",source
99369082,name_direction_prefix,W,tiger
99369082,name_direction_prefix_1,S,tiger
99511343,oneway,yes,regular
99511343,highway,trunk_link,regular
99511343,cfcc,A63,tiger
99511343,county,"Denver, CO",tiger
99659953,name,La Belle Dame,regular
99659953,name,La Belle Dame,piste
99659953,type,downhill,piste
99659953,grooming,classic,piste
99659953,difficulty,intermediate,piste
99819869,oneway,yes,regular
99819869,highway,trunk_link,regular
99962987,usage,main,regular
99962987,railway,rail,regular
100107784,city,Lafayette,addr
100107784,country,US,addr
100107784,housenumber,1320,addr
100107784,postcode,80026,addr
100107784,state,CO,addr
100107784,street,Lambert Circle,addr
100107784,building,house,regular
100553449,building,yes,regular
100553449,street,South Glencoe Court,addr
100553449,postcode,80121,addr
100553449,housenumber,6375,addr
100568491,building,retail,regular
100568491,city,Greenwood Village,addr
100568491,state,CO,addr
100568491,street,South Holly Street,addr
100568491,postcode,80111,addr
100658489,building,yes,regular
101419964,name,APEX,regular
101419964,amenity,parking,regular
101842580,building,house,regular
101842580,city,Lafayette,addr
101842580,street,Nottingham Street,addr
101842580,country,US,addr
101842580,postcode,80026,addr
101842580,housenumber,1125,addr
102108942,building,house,regular
102108942,city,Lafayette,addr
102108942,state,CO,addr
102108942,postcode,80026,addr
102248845,building,yes,regular
102248845,city,Lafayette,addr
102248845,postcode,80026,addr
102493000,highway,cycleway,regular
102493000,surface,paved,regular
102520895,building,yes,regular
102520895,city,Lafayette,addr
102520895,postcode,80026,addr
102579983,building,house,regular
102579983,city,Lafayette,addr
102579983,street,Argus Circle,addr
102579983,country,US,addr
102579983,postcode,80026,addr
102579983,housenumber,810,addr
102873480,building,yes,regular
102873480,street,Kimmer Drive,addr
102873480,postcode,80124,addr
102873480,housenumber,9001,addr
103292483,name,Crestone Peak Street,regular
103292483,source,Bing;TIGER 2013,regular
103292483,highway,residential,regular
103498254,building,yes,regular
103931029,bicycle,yes,regular
103931029,bridge,yes,regular
103931029,foot,yes,regular
103931029,highway,footway,regular
103931029,name,Saint Vrain Trail,regular
103931029,surface,paved,regular
104072437,highway,service,regular
104072437,service,alley,regular
104103716,foot,permissive,regular
104103716,name,Dry Creek,regular
104103716,bridge,yes,regular
104103716,highway,footway,regular
104223472,layer,-1,regular
104223472,name,Farmers Ditch,regular
104223472,tunnel,yes,regular
104223472,waterway,ditch,regular
104305198,highway,service,regular
104305198,service,alley,regular
104314757,foot,designated,regular
104314757,name,Skunk Creek Greenway,regular
104314757,layer,1,regular
104314757,width,"10'0""",regular
104314757,source,yahoo,regular
104314757,bicycle,designated,regular
104314757,highway,path,regular
104314757,surface,concrete,regular
104314757,tracktype,grade1,regular
104314757,segregated,no,regular
104314757,motor_vehicle,no,regular
104348978,highway,service,regular
104348978,service,alley,regular
104722148,name,West 13th Lane,regular
104722148,oneway,no,regular
104722148,highway,residential,regular
104722148,surface,asphalt,regular
105077192,highway,service,regular
105107914,bicycle,yes,regular
105107914,foot,yes,regular
105107914,highway,cycleway,regular
105107914,surface,paved,regular
105682116,barrier,fence,regular
105802811,building,yes,regular
106375333,name,Kipling Parkway,regular
106375333,lanes,2,regular
106375333,name_1,Kipling Street,regular
106375333,oneway,yes,regular
106375333,highway,secondary,regular
106375333,surface,asphalt,regular
106375333,cfcc,A41,tiger
106375333,county,"Jefferson, CO",tiger
106375333,reviewed,no,tiger
106375333,name_base,Kipling,tiger
106375333,name_type,Pky,tiger
106375333,name_base_1,Kipling,tiger
106375333,name_type_1,St,tiger
106846558,highway,service,regular
106846558,service,parking_aisle,regular
106992563,highway,residential,regular
107137653,highway,path,regular
107137653,surface,concrete,regular
107384526,oneway,yes,regular
107384526,highway,service,regular
107384526,service,parking_aisle,regular
107501863,amenity,parking,regular
108024673,highway,path,regular
108058641,highway,service,regular
108058641,service,alley,regular
108398400,highway,service,regular
108398400,service,parking_aisle,regular
108784908,building,yes,regular
109343117,building,yes,regular
109349673,building,yes,regular
110024183,highway,footway,regular
110418759,alt_name,South Ulster Circle West,regular
110418759,highway,unclassified,regular
110418759,junction,roundabout,regular
110418759,lanes,2,regular
110418759,name,Ulster Circle West,regular
110418759,oneway,yes,regular
110418759,surface,asphalt,regular
110747724,building,yes,regular
110991617,foot,designated,regular
110991617,name,Elmer's Two Mile Bike Path,regular
110991617,width,"10'0""",regular
110991617,access,yes,regular
110991617,bicycle,designated,regular
110991617,highway,path,regular
110991617,surface,concrete,regular
110991617,motor_vehicle,no,regular
111293443,amenity,parking,regular
111293443,parking,surface,regular
111481170,building,yes,regular
111613287,landuse,farmyard,regular
111767938,name,Seven Hills Plaza,regular
111767938,phone,720-529-2999,regular
111767938,source,Bing,regular
111767938,landuse,retail,regular
111767938,city,Aurora,addr
111767938,state,Colorado,addr
111767938,street,East Hampden Avenue,addr
111767938,postcode,80013,addr
111767938,housenumber,18511,addr
111873232,building,retail,regular
111873232,city,Aurora,addr
111873232,street,South Central Street,addr
111873232,postcode,80016,addr
111873232,housenumber,6262,addr
113528149,building,yes,regular
113536880,building,yes,regular
113537787,building,yes,regular
115008300,landuse,farmyard,regular
116030895,sport,tennis,regular
116030895,leisure,pitch,regular
116352101,highway,service,regular
116429263,highway,service,regular
116429263,service,alley,regular
116742154,name,E Arbor Drive,regular
116742154,highway,residential,regular
117019041,name,E Caley Drive,regular
117019041,highway,residential,regular
117105116,highway,residential,regular
117105116,name,Shady Grove Way,regular
117105116,surface,paved,regular
117303379,foot,yes,regular
117303379,bicycle,yes,regular
117303379,highway,path,regular
117303379,surface,concrete,regular
117405938,bicycle,yes,regular
117405938,highway,path,regular
117405938,surface,unpaved,regular
117438848,name,West Yale Place,regular
117438848,highway,residential,regular
117438848,cfcc,A41,tiger
117438848,county,"Jefferson, CO",tiger
117438848,reviewed,no,tiger
117438848,name_base,Yale,tiger
117438848,name_type,Pl,tiger
117438848,name_direction_prefix,W,tiger
118035033,hgv,designated,regular
118035033,ref,CO 83,regular
118035033,name,South Parker Road,regular
118035033,lanes,3,regular
118035033,oneway,yes,regular
118035033,highway,trunk,regular
118035033,surface,concrete,regular
118035033,maxspeed,55 mph,regular
118035033,cfcc,A31,tiger
118035033,county,"Arapahoe, CO",tiger
118035033,reviewed,yes,tiger
118035033,name_base,Parker,tiger
118035033,name_type,Rd,tiger
118035033,name_base_1,State Highway 83,tiger
118035033,national_network,yes,hgv
118035033,hgv:national_network,"CDOT ""Highway Data Explorer""",source
118035033,name_direction_prefix,S,tiger
118741068,highway,residential,regular
118741068,name,North Perth Street,regular
119006786,bicycle,yes,regular
119006786,CDOT_route,040C,regular
119006786,cycleway,no,regular
119006786,hgv,designated,regular
119006786,national_network,yes,hgv
119006786,highway,primary,regular
119006786,lanes,2,regular
119006786,maxspeed,35 mph,regular
119006786,name,East Colfax Avenue,regular
119006786,NHS,yes,regular
119006786,oneway,yes,regular
119006786,ref,I 70 Business;US 40;US 287,regular
119006786,hgv:national_network,"CDOT ""Highway Data Explorer""",source
119006786,surface,asphalt,regular
119006786,county,"Denver, CO",tiger
119516228,highway,footway,regular
119522365,city,Boulder,addr
119522365,housenumber,4890,addr
119522365,postcode,80303,addr
119522365,state,CO,addr
119522365,street,Meredith Way,addr
119522365,building,apartments,regular
119523165,footway,sidewalk,regular
119523165,highway,footway,regular
119524591,highway,service,regular
119524591,service,parking_aisle,regular
119725427,source,Bing,regular
119725427,highway,footway,regular
119725427,surface,paved,regular
119744633,highway,service,regular
119762815,amenity,parking,regular
119772458,name,Lee Gulch Trail,regular
119772458,bridge,yes,regular
119772458,highway,cycleway,regular
119772458,surface,paved,regular
120681361,highway,service,regular
120681361,service,parking_aisle,regular
120872596,highway,service,regular
121061752,landuse,commercial,regular
121287982,railway,rail,regular
121287982,service,siding,regular
121450274,line,E;F;H,regular
121450274,name,RTD Light Rail,regular
121450274,gauge,1435,regular
121450274,oneway,yes,regular
121450274,railway,light_rail,regular
121450274,voltage,750,regular
121450274,frequency,0,regular
121450274,electrified,contact_line,regular
121615773,highway,service,regular
121615773,service,parking_aisle,regular
121642712,name,Saint Paul Street,regular
121642712,source,Bing;TIGER 2013,regular
121642712,highway,residential,regular
121777286,city,Denver,addr
121777286,housenumber,1512,addr
121777286,postcode,80202,addr
121777286,state,CO,addr
121777286,street,Larimer Street,addr
121777286,building,yes,regular
121777286,colour,#D2691E,building
121777286,levels,1,building
121777286,name,Writer Square Residences,regular
121777286,colour,#A9A9A9,roof
121873610,highway,steps,regular
121985093,highway,service,regular
121985093,service,alley,regular
122090585,highway,service,regular
122090585,service,parking_aisle,regular
122097973,sport,tennis,regular
122097973,leisure,pitch,regular
122758242,oneway,no,regular
122758242,highway,service,regular
122758242,service,driveway,regular
123165194,ref,CO 86,regular
123165194,lanes,2,regular
123165194,highway,primary,regular
123165194,cfcc,A31,tiger
123165194,county,"Elbert, CO",tiger
123165194,reviewed,no,tiger
123165194,name_base,State Highway 86,tiger
123165194,name_base_1,Highway 86,tiger
123805659,building,yes,regular
124658729,lit,yes,regular
124658729,toll,yes,regular
124658729,lanes,1,regular
124658729,oneway,yes,regular
124658729,bicycle,no,regular
124658729,highway,motorway_link,regular
125347116,building,warehouse,regular
125738468,building,warehouse,regular
125942688,highway,service,regular
125942688,service,parking_aisle,regular
126094944,foot,yes,regular
126094944,name,Two Brands Trail,regular
126094944,horse,yes,regular
126094944,bicycle,yes,regular
126094944,highway,path,regular
126130076,highway,residential,regular
126130076,cfcc,A41,tiger
126130076,county,"Jefferson, CO",tiger
126441465,electrified,contact_line,regular
126441465,frequency,0,regular
126441465,gauge,1435,regular
126441465,line,C;E;W,regular
126441465,name,RTD Light Rail,regular
126441465,oneway,yes,regular
126441465,railway,light_rail,regular
126441465,voltage,750,regular
127223748,natural,water,regular
127572235,landuse,grass,regular
128005753,name,Left Hand Rock,regular
128005753,type,cliff,regular
128005753,sport,climbing,regular
128005753,natural,bare_rock,regular
128005753,climbing,crag,regular
128481432,natural,water,regular
129066779,building,yes,regular
129281765,highway,path,regular
129281765,surface,paved,regular
129591479,amenity,parking,regular
129731991,foot,yes,regular
129731991,access,yes,regular
129731991,source,GPS,regular
129731991,highway,footway,regular
129731991,surface,unpaved,regular
129731991,motor_vehicle,no,regular
129814129,building,yes,regular
129857524,highway,service,regular
129857524,service,alley,regular
129999272,highway,footway,regular
130076479,highway,service,regular
130501753,building,yes,regular
130512387,boundary,protected_area,regular
130512387,attribution,US Forest Service,regular
130565162,building,yes,regular
130707345,city,Denver,addr
130707345,housenumber,1621,addr
130707345,postcode,80202,addr
130707345,state,CO,addr
130707345,street,18th Street,addr
130707345,building,yes,regular
130707345,colour,#c8bcac,building
130707345,levels,4,building
130707345,roof:colour,brown,building
130707345,ele,1582,regular
130707345,name,Eighteenth Street Atrium,regular
130807118,highway,service,regular
130807118,service,parking_aisle,regular
130868405,amenity,parking,regular
130870007,building,terrace,regular
130890910,name,West Alameda Parkway Service Road,regular
